,comment,num_likes
4755,형이 분명히 말하는데 싫다 오지 마 중동 쪽 이슬람 친구들 거리 두고 사는 게 좋다,34
4756,형 짱 ,1
4757,촛불시위 보고 싶냐 아님 정치인들 잡아다 광화문에서 물볼기 칠 거다,40
4758,시위해야 하는데 답답,1
4759,아픈 간 이것들아 엥간이 해라 너무 창피한 줄도 모른다 뭐가 이리 당당하노 기가 찬다,13
4760,우리나라 빈곤층 노인들 군인들 청년층부터 도와 쓸데없는 곳에 돈 쓰지 말고 물론 파견 간 우리나라 사람들 구출을 위해서 데려오는 거면 나는 찬성 근데 타국 사람들 도와주려 돈 쓰는 건 반대 그리고 난민 절대 사절,22
4761,맞습니다 물에 빠진 사람 구해줬더니 보따리 내놓으라고 했다는 옛말 하나도 안 틀립니다 구해주고 나중에 뒷감당 어떻게 하려고 무슬림 좀 셉니다,1
4762,미친 테러 당해봐야 정신 차릴 거가 절대 받아주면 안 된다,7
4763,역시 민심이 안 좋구먼 한국 기업에 협력한 게 뭔 죄가 될까 싶어 댓글 봤더니 역시 한국에 일하러 와있으니 자기들 가족도 불러달라는 거 자네 뭔 독립운동하러 온 것도 아니고 책임감 있는 남자면 가족들 돌보러 아프간 돌아가야 하는 거 아님 여자랑 애들만 불쌍한 나라임 ,174
4764, 마리아 이바노브나 한국 기업이 아프간에서 사업한 거 말고 우리 세금 들여서 아프간 도와준 사업에 참여한 사람까지 도우라잖아요 그게 무슨 한국에 협력한 거임 자기 나라 돕는 사업에 협력한 거지 구해줬더니 놔두면 얼어 죽는다고 데려가서 먹여달라는 수준임,0
4765, 마리아 이바노브나 한국 정부에서는 협력자를 사백 명 정도로 계산하던데 그 정도 추산이 맞는다고 봐요 어쨌든 난민 수용은 반대임 이슬람 하는 짓 보면 우리나라 개독들이 귀여워 보일 정도라는,0
4766, An 졸리냐 이슬람교는 잘 안 알려져 있긴 한데 이미 한국에 들어와있긴 해요 한국 이슬람 중앙회라고 서울 이태원에 모스크도 있죠 뭐 미국 눈치가 보이니 정부에서 난민이 아니라 협력자라고 일부만 데려오려는 게 보이긴 하는데 아직 한국에서는 힘들죠,0
4767, 마리아 이바노브나 미국 영국 독일 등 파병한 나라들로 알고 있는데요 국제관계 맺은 모든 나라에 대한 게 아니라 그런 식의 책임 전가라면 사양,0
4768, 마리아 이바노브나 그리고 인터뷰를 보면 본인이 한국에 있으니 협력자라고 하는 것 같은데 지칭일 뿐 외국인 근로자 아닌가요 한국은 아직 단일민족의 개념이 있어서 힘들어요 거기에 종교 문제까지 더해지면 아무리 조그만 이슬람 사원이라도 자기 동네에 들어서면 시위하고 난리 나는 게 한국입니다 ,0
4769,도와줬으면 좋겠어요 우리나라도 저런 일이 생겼을 때 누군가가 도와주면 고마울 거잖아요,0
4770,그럼 님 집에서 한 명 수용할래요,1
4771,아프간이 스스로 싸우지도 않고 도망치는데 왜 도와주나요 우리도 저런 일이 생겼을 때 쟤들처럼 싸우지도 않고 도망친다면 외국에서 안 도와줘도 돼요 최소한 스스로 싸우면서 도와달라고 해야죠,1
4772,너희 나라 가서 대항해,1
4773,난민 결사반대 있는 난민도 내보내라,108
4774,남의 나라 난민 걱정 말고 자국민 빈민 먼저 생각해라,4
4775,아구 속 터져 미쳐불겠네 너네들 지킬 마음도 없는 아픈 간 아픈 간 지 커주겠다고 간 것에 우리 때문이니깐 지 커다려고 말이야 방귀야 이런 거 보고 있으면 뚜껑 확 열리네,51
4776,무슬림 사람들은 생활 종교라 우리나라 사람들이 많이 꺼려 함 그리고 댓글들 보면 우리나라가 스스로도 감당하기 힘든 위기 오면 해외에서 안 도와줘도 할 말 없겠다 ,1
4777,우리도 아프간처럼 싸우지도 않고 도망친다면 해외에서 안 도와줘도 됩니다 도와달라고도 안 해요,1
4778,우리는 해마다 탈북해서 오는 북한 동포만으로도 충분합니다 통일 후까지 생각하며 준비해야 할 듯,157
4779,맞습니다 탈북민 땜에 상처받아보니 곱게는 안 보이더라고요,5
4780,옳소 ,11
4781,진짜 나라꼴 잘 돌아간다 처들여오지 말고 있는 것들이나 추방 점해라,14
4782,그러니까요 불법체류자 난민들은 제발 내보냅시다 해외이주여성들도 애 낳고 성실히 결혼생활하지 않고 한국 국적을 목적으로 결혼해서 가정폭력 유도해 이혼 후 자기 가족들 다 데리고 들어오는 것들 영주권 뺏고 추방해야 됩니다 제 주위에서도 나쁜 필리핀 베트남 여자에게 당하고 혼자 애들 키우고 사는 남자분들 있습니다,1
4783,한국인 종특 나라 구한 독립운동가 및 후손 천대 국방의 의무 중 죽거나 다친 사람들 천대 나라에 재난 재해 적극적으로 돕다 피해 본 자원봉사자들 천대 자국 엘리트층의 3 4배 하층민의 10배 가까운 임금 받으러 온 후진국 불법체류자 동정 제3국에서 추방당한 가짜 난민 세금으로 재우고 먹이며 수용 자국에서 한국의 도움받던 아프간 영세민들 난민으로 우대하며 수용 한마디로 미친 새끼들임 자기 가족에 피해끼쳐가며 친구나 동료 일에는 두 손 두발 다 걷고 달려드는 미련한 가장 보는 듯함,0
4784,난민이 문제가 아니다 문제는 이슬람 종교 문제 내일 죽어도 버리지 못하는 습관은 그놈의 종교 종교이다 그들은 여기에 와도 오로지 알라 알라를 외친다 그것도 이상하게 해석한 코란을 들고,382
4785, waitingforapril 거긴 잘못 건드리면 총부터 나가니까,0
4786, waitingforapril 다른 글 보다가 닉네임 보고 깜놀햇네,0
4787, waitingforapril 알라신 믿는 거야 하나님 믿자,0
4788, 라희인 제20조 1항 모든 39 국민 39 은 아프간인은 아직 우리 39 國 39 민이 아님 ,2
4789, 라희인 그리고 입장 낼 거면 법보단 네 생각을 적는 게 나을 거 같음,1
4790,댓글들 봐라 나라 잃으면 이렇게 배척 당하는구나 나라 있을 때 잘 지키자,20
4791,무슬림 난민들이 평소에 어떻게 행동하는지 봐라 ,7
4792,전국 적으로 빠른 뉴스 응원합니다 오늘도 좋은 하루 보내세요,7
4793,우리나라 너무 좁아서 안된다 ,1
4794,검토 미친 1도 듷여 오는 거 반대 ,2
4795,낼 법무부에 전화 한 통화하세요 이슬람 못 들어오게 여론을 만들어야 합니다,2
4796,인종차별이 아니고 이슬람 문화는 우리 국민 대다수가 받아들이기 힘들다 남성 우월적이며 여성은 하나의 재산 정도 생각한다 또 타국 이민 와서 융화되는 것이 아니고 뿌리까지 지켜가며 수를 늘린다 그 이후 알지 외국에 사례 많으니,781
4797,여성 여성 소리 뭐만 하면 다 갖다 붙여버려 적당히 좀 합시다 ,0
4798, sp er 님 너무 모르시네요 그럼 공장 쪽으로 50대 남자분께 물어보세요 중소기업 다니는 분께,0
4799, 신현주 목숨이 왔다 갔다 하는 팔자인데 그렇게 따지면 6 25전쟁 때 우리 국민들은 해외로 갈 때 난민 아니었냐 한국은 난민인 적이 없어 그 나라들은 우리를 인도적으로 받았지만 우리는 우리랑 같이 협력한 사람들만 도와주겠다는 데 뭐가 불편한 건지 이슬람 사람들 다 받는 것도 아닌 데,0
4800, sp er 인터뷰 내용 자세히 들어봐라 나만 그럴까,0
4801, 신현주 만약에 예를 들어 네가 입장 바꿔서 캐나다를 도왔다는 이유로 한국에 멸시를 받고 위험에 취해지면 넌 캐나다에 도움 안 받고 싶겠니 주제도 모르고 주접을 떨고 헌다 아주 다 받는 게 아니라 한국 도운 아프가니스탄 사람들 인도적으로 도와주는 건데 하누,0
4802,뭘 협력했고 도와준 건지 설명 쩜 해봐 그리고 국민 소리는 안 듣냐 문제 히키야 분명히 종교 문제가 생기겠죠,6
4803,한국에 협력한 사람들도 보수를 지급했다 공짜로 부려먹었냐 학교와 병원을 지어준다는데 어떤 나라 사람인들 협력 안 하겠냐 이미 보수도 지급했다 국내 입국 반대한다 미국이 한 일을 왜 우리가 마무리하냐 절대 반대,58
4804,우리나라가 만만하긴 한가 보네 왜 자꾸 좁은 우리나라 오려고 하냐 옆에 넓어뒤지는 중궈 있잖아 중궈 거기로 가,21
4805,그러니까요 세계지도를 봐도 어마어마한 러시아 중국 밑에 작게 있는 나라 그나마도 남과 북 분단되어있는데 지금도 외국인 근로자 불법체류자에 이주여성 다문화가정들 탈북자들 난민들로 나라 비좁아 터질 지경인 거 안 보이나 봐요,2
4806,우리도 입국 절차 까다롭게 해야 하고 이벤트나 밀집 지역에서 안보 경호 철저히 해야 함 미국만큼은 아니겠지만 테러 가능성이 충분함 ,234
4807, ᄆᄂᄆᄂ 그리고 다른 나라 이슬람에 의해서 박살 나고 있는 중인데 그걸 안 본단 말이야 박살 안 났으면 우리도 이 정도까진 아니었을걸,4
4808, ᄆᄂᄆᄂ 우리가 해외 나가서 강요를 했어 그런 짓을 하지도 않았잖아 로마에 가면 로마법을 따르듯이 우리 쪽에 왔으면 우리 법을 따라야지 안 그래 그랬으면 이 정도 난리는 아니었을 거다,3
4809,,6
4810,이슬람은 단순히 종교가 아님 사회 정치 체제임 조금이라도 양보하는 순간 잠식하기 시작해 정신 차리면 집어 삼켜짐 ,7
4811,걱정 마세요 종교의 자유를 보장하는 나라에서도 이슬람 사원은 한국에는 오지 않습니다,0
4812,아프간 사람 데려오지 말고 다른 이슬람 국가에서 살 수 있도록 돈 지원해줘라 그리고 40만 명 가까이 되는 불법체류자 추방해라,530
4813, 돈은 대체 어디서 마련합니까 ,0
4814,뭘 도와줌 지금까지 한국이 도와주고 자기들이 힘없어서 나라 잃어 놓고 난민까지 받아줘야 됨,0
4815, 김병준 일당 얼만진 알고 말씀하시는 건가요,1
4816, 불경 외는 예수님 노동력에 맞는 대우를 해주면 일하려고 하지 않을까요,0
4817,근데 요즘 농사 불법체류자 없으면 안 돌아감 너희들이 땀 안 흘리고 편하게 일하려고 그런 일 안 하잖아 다 외노 자임 그렇다고 내가 불법체류자를 옹호하는 건 아님 우리나라 근로자보다 임금 적게 줘야 됨,3
4818,미국을 유사 국가로 전락시킨 가짜 대통령 바이든,0
4819,너희들이 뭘 어떻게 도와줬는데 근거를 가지고 들이대세요,80
4820,이슬람 종교가 좀 걱정됩니다 그들이 협력업체가 아니죠 그냥 한국 기업에 취직 한 거예요 제 생각에는요 아닐 수도 있지만 요,14
4821,한국 업체에서 일했다는 이유로 죽을 수 있다면요 해외에서 로컬인들 도움 없이 사업 못합니다 ,2
4822,난민 받으면 계속 받아달라고 할걸 절대 안 된다,42
4823,아니 멀 계속 도와 달래 죽을 때까지 도와줘야 하냐 ,25
4824,국내에 이미 난민이 아닌 무슬림들 때문에 무슬림에 맞추어주는 환경을 만들어가고 있는 방송 내용 gt watch v 9X5DlyBYE9k ,1
4825,정말 어이없는 건 약한 어린이와 여자가 아니라 사지 육신 멀쩡한 남자들이 많다는 게 이들을 어떻게 받아들여야 할까요 ,340
4826, Y S 나라 개판 만들고 싶으면 그리하시지 공장 건설 쪽으로 동남아 빼고 이슬람 권 애들이 어떤지 물어보시길,0
4827,,0
4828,아프간은 아프간대로만 좀 보라고요 남자니 뭐니 좀 갖다 붙이는 님 같은 분 땜에 젠더 갈등이 사라지지 않는 겁니다,0
4829, LU 그래도 인구감소 문제 해결한답시고 200조씩 날리는 거보다는 저런 애들이라도 받는 게 낫지 않을까,0
4830,비행기 난민 사진 보실만한 분들은 다 봤을 거임 난민 사진 보면 여자와 아이들은 거의 없음 그때 이들은 여자와 아이들에게 인권이 없다 느낌 내가 편협한 생각을 가진 건 아닌지 아프간 등 중동의 이슬람을 검색하곤 그 신념에 놀람 그것도 나의 난민 반대 이유 중 하나 ,0
4831,조 바이든 미국정부가 해결해라 너희들이 싸지른 거 너희들이 해결해야지 이럴 때만 동맹국 찾냐 한국에 거주 중인 아프간인들 추방해라 곧 테러 일어난다,20
4832,난민 반대이다 같은 민족도 아닌데 무슨,76
4833,우리나라가 다민족 국가도 아니고 자기 나라도 안 지키려는 사람을 왜 차라리 미얀마나 좀 도와주지,0
4834,촛불 들고나가야 한다 진짜 말도 안 되는 개소리다 다 내보내라,74
4835, Cloud K 괜,0
4836,옳소,0
4837,왜 TNT와 촛불은 괜찮은 조합 같은데 ,0
4838,대 깨문들 때문에 이 나라 작살나고 있는 중인데 이슬람까지 오면 카운터펀치네,0
4839,난민법을 원전 병신처럼 바꾼 거 한나라당입니다 황 씨가 만든 거임 다문화법 만든 것도 한나라당 이자스민이 그랬고요 이슬람 막기 위해서 낼 법무부에 전화해서 한 통화해주세요 여론을 만들어야 합니다 ,0
4840,너희 나라 가서 조국을 지켜라,46
4841,너무 야박하게 굴지 말자 한국전 별 이유 없이 참전한 나라도 많아 ,1
4842, 김순자 뭔 게 소리냐 ,0
4843, 엉덩일흔드록바 엉 넌 빠져 ,0
4844, 짱그니 그럼 네가 혼자 도와줘,0
